Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-05-13,Hammer Strength Chest Press Machine,Chest,85.0,lbs,12,,,
2025-05-13,Hammer Strength Chest Press Machine,Chest,85.0,lbs,12,,,
2025-05-13,Hammer Strength Chest Press Machine,Chest,85.0,lbs,12,,,
2025-05-13,Incline Dumbbell Press,Chest,50.0,lbs,8,,,
2025-05-13,Incline Dumbbell Press,Chest,50.0,lbs,8,,,
2025-05-13,Incline Dumbbell Press,Chest,50.0,lbs,8,,,
2025-05-13,Incline Dumbbell Press,Chest,50.0,lbs,8,,,
2025-05-13,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-13,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-13,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-13,Nautilus Plate Loaded Shoulder Press,Shoulders,45.0,lbs,10,,,
2025-05-13,Nautilus Plate Loaded Shoulder Press,Shoulders,45.0,lbs,10,,,
2025-05-13,Nautilus Plate Loaded Shoulder Press,Shoulders,45.0,lbs,10,,,
2025-05-13,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,10,,,
2025-05-13,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,9,,,
2025-05-13,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,9,,,
2025-05-13,Body Weight Dips,Triceps,,,10,,,
2025-05-13,Body Weight Dips,Triceps,,,11,,,
2025-05-13,Body Weight Dips,Triceps,,,10,,,
2025-05-14,Hammer Strength Lat Pulldown,Back,100.0,lbs,10,,,
2025-05-14,Hammer Strength Lat Pulldown,Back,100.0,lbs,10,,,
2025-05-14,Hammer Strength Lat Pulldown,Back,100.0,lbs,10,,,
2025-05-14,Pullup,Back,,,9,,,
2025-05-14,Pullup,Back,,,7,,,
2025-05-14,Pullup,Back,,,8,,,
2025-05-14,Nautilus Close Grip Seated Cable Row,Back,66.0,lbs,10,,,
2025-05-14,Nautilus Close Grip Seated Cable Row,Back,77.0,lbs,10,,,
2025-05-14,Nautilus Close Grip Seated Cable Row,Back,88.0,lbs,10,,,
2025-05-14,Nautilus Close Grip Seated Cable Row,Back,99.0,lbs,10,,,
2025-05-14,Reverse Pec Deck,Shoulders,80.0,lbs,12,,,
2025-05-14,Reverse Pec Deck,Shoulders,80.0,lbs,11,,,
2025-05-14,Reverse Pec Deck,Shoulders,80.0,lbs,10,,,
2025-05-14,Hammer Strength Plate Loaded Shrug,Shoulders,90.0,lbs,12,,,
2025-05-14,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,8,,,
2025-05-14,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,8,,,
2025-05-14,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,10,,,
2025-05-14,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-05-14,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-05-14,Nautilus Cable Crunch,Abs,60.5,lbs,12,,,
2025-05-14,Nautilus Cable Crunch,Abs,66.0,lbs,9,,,
2025-05-14,Nautilus Cable Crunch,Abs,66.0,lbs,9,,,
2025-05-15,Hammer Strength Hip Abduction,Legs,185.0,lbs,12,,,
2025-05-15,Hammer Strength Hip Abduction,Legs,185.0,lbs,12,,,
2025-05-15,Hammer Strength Hip Abduction,Legs,185.0,lbs,10,,,
2025-05-15,Matrix Seated Leg Curl,Legs,100.0,lbs,10,,,
2025-05-15,Matrix Seated Leg Curl,Legs,105.0,lbs,9,,,
2025-05-15,Matrix Seated Leg Curl,Legs,105.0,lbs,8,,,
2025-05-15,Matrix Leg Extension,Legs,100.0,lbs,12,,,
2025-05-15,Matrix Leg Extension,Legs,110.0,lbs,10,,,
2025-05-15,Matrix Leg Extension,Legs,110.0,lbs,10,,,
2025-05-15,Hammer Strength Calf Raise,Legs,200.0,lbs,10,,,
2025-05-16,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,10,,,
2025-05-16,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-16,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-16,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-05-16,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-05-16,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-05-16,Hammer Strength Biceps Curl,Biceps,100.0,lbs,10,,,
2025-05-16,Hammer Strength Biceps Curl,Biceps,100.0,lbs,10,,,
2025-05-16,Hammer Strength Biceps Curl,Biceps,100.0,lbs,10,,,
2025-05-16,Reverse Pec Deck,Shoulders,80.0,lbs,12,,,
2025-05-16,Reverse Pec Deck,Shoulders,80.0,lbs,11,,,
2025-05-16,Reverse Pec Deck,Shoulders,80.0,lbs,11,,,
2025-05-16,Nautilus Behind Head Extension,Triceps,38.5,lbs,12,,,
2025-05-16,Nautilus Behind Head Extension,Triceps,44.0,lbs,8,,,
2025-05-16,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-16,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-16,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-16,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-05-16,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-05-17,Incline Bench Press,Chest,95.0,lbs,10,,,
2025-05-17,Incline Bench Press,Chest,95.0,lbs,11,,,
2025-05-17,Incline Bench Press,Chest,95.0,lbs,11,,,
2025-05-17,Matrix Decline Chest Press,Chest,45.0,lbs,12,,,
2025-05-17,Matrix Decline Chest Press,Chest,55.0,lbs,10,,,
2025-05-17,Matrix Decline Chest Press,Chest,55.0,lbs,10,,,
2025-05-17,Nautilus Plate Loaded Shoulder Press,Shoulders,45.0,lbs,10,,,
2025-05-17,Nautilus Plate Loaded Shoulder Press,Shoulders,50.0,lbs,10,,,
2025-05-17,Nautilus Plate Loaded Shoulder Press,Shoulders,50.0,lbs,10,,,
2025-05-17,Nautilus Plate Loaded Shoulder Press,Shoulders,50.0,lbs,10,,,
2025-05-17,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-05-17,Nautilus Single Arm Extension,Triceps,27.5,lbs,7,,,
2025-05-17,Nautilus Single Arm Extension,Triceps,27.5,lbs,7,,,
2025-05-17,Reverse Pec Deck,Shoulders,85.0,lbs,9,,,
2025-05-17,Reverse Pec Deck,Shoulders,85.0,lbs,10,,,
2025-05-17,Reverse Pec Deck,Shoulders,85.0,lbs,9,,,
2025-05-17,Nautilus Behind Head Extension,Triceps,38.5,lbs,10,,,
2025-05-18,Nautilus Cable Lat Pulldown,Back,143.0,lbs,8,,,
2025-05-18,Nautilus Cable Lat Pulldown,Back,143.0,lbs,8,,,
2025-05-18,Nautilus Cable Lat Pulldown,Back,143.0,lbs,8,,,
2025-05-18,Pullup,Back,,,8,,,
2025-05-18,Pullup,Back,,,8,,,
2025-05-18,Pullup,Back,,,8,,,
2025-05-18,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,10,,,
2025-05-18,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,10,,,
2025-05-19,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-05-19,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-05-19,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-05-19,Matrix Leg Press,Legs,90.0,lbs,10,,,
2025-05-19,Matrix Leg Press,Legs,115.0,lbs,8,,,
2025-05-19,Matrix Leg Press,Legs,115.0,lbs,8,,,
2025-05-19,Nautilus Glute Drive,Legs,180.0,lbs,10,,,
2025-05-19,Nautilus Glute Drive,Legs,180.0,lbs,10,,,
2025-05-19,Nautilus Glute Drive,Legs,180.0,lbs,10,,,
2025-05-19,Hammer Strength Plate Loaded Leg Extension,Legs,25.0,lbs,10,,,
2025-05-19,Hammer Strength Plate Loaded Leg Extension,Legs,35.0,lbs,8,,,
2025-05-19,Hammer Strength Plate Loaded Leg Extension,Legs,35.0,lbs,8,,,
2025-05-20,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-05-20,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-05-20,Incline Dumbbell Press,Chest,55.0,lbs,6,,,
2025-05-20,Nautilus Plate Loaded Shoulder Press,Shoulders,55.0,lbs,9,,,
2025-05-20,Nautilus Plate Loaded Shoulder Press,Shoulders,55.0,lbs,9,,,
2025-05-20,Nautilus Plate Loaded Shoulder Press,Shoulders,55.0,lbs,8,,,
2025-05-20,Nautilus Plate Loaded Decline Press,Chest,60.0,lbs,10,,,
2025-05-20,Nautilus Plate Loaded Decline Press,Chest,60.0,lbs,9,,,
2025-05-20,Nautilus Plate Loaded Decline Press,Chest,60.0,lbs,9,,,
2025-05-20,Pec Deck,Chest,110.0,lbs,10,,,
2025-05-20,Pec Deck,Chest,110.0,lbs,10,,,
2025-05-20,Pec Deck,Chest,110.0,lbs,8,,,
2025-05-20,Body Weight Dips,Triceps,,,10,,,
2025-05-20,Body Weight Dips,Triceps,,,10,,,
2025-05-20,Body Weight Dips,Triceps,,,10,,,
2025-05-20,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,7,,,
2025-05-20,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,7,,,
2025-05-20,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-21,Neutral Grip Pullup,Back,,,10,,,
2025-05-21,Neutral Grip Pullup,Back,,,8,,,
2025-05-21,Neutral Grip Pullup,Back,,,8,,,
2025-05-21,Hammer Strength Iso-Lateral High Row,Back,90.0,lbs,10,,,
2025-05-21,Hammer Strength Iso-Lateral High Row,Back,95.0,lbs,8,,,
2025-05-21,Hammer Strength Iso-Lateral High Row,Back,95.0,lbs,8,,,
2025-05-21,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,9,,,
2025-05-21,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,9,,,
2025-05-21,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,8,,,
2025-05-21,Nautilus Straight Arm Pulldown,Back,44.0,lbs,10,,,
2025-05-21,Nautilus Straight Arm Pulldown,Back,50.0,lbs,10,,,
2025-05-21,Nautilus Straight Arm Pulldown,Back,50.0,lbs,10,,,
2025-05-21,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-05-21,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-05-21,Incline Dumbbell Curl,Biceps,20.0,lbs,10,,,
2025-05-21,Nautilus Cable Rear Delt Fly,Shoulders,13.0,lbs,14,,,
2025-05-21,Nautilus Cable Rear Delt Fly,Shoulders,17.0,lbs,8,,,
2025-05-21,Nautilus Cable Rear Delt Fly,Shoulders,17.0,lbs,8,,,
2025-05-21,Nautilus Cable Crossover Curl,Biceps,17.0,lbs,10,,,
2025-05-21,Nautilus Cable Crossover Curl,Biceps,20.0,lbs,10,,,
2025-05-21,Nautilus Cable Crossover Curl,Biceps,20.0,lbs,10,,,
2025-05-22,Nautilus Glute Drive,Legs,140.0,lbs,10,,,
2025-05-22,Nautilus Glute Drive,Legs,140.0,lbs,10,,,
2025-05-22,Barbell RDL,Legs,95.0,lbs,8,,,
2025-05-22,Barbell RDL,Legs,95.0,lbs,8,,,
2025-05-22,Barbell RDL,Legs,95.0,lbs,8,,,
2025-05-22,Hammer Strength Leg Press,Legs,90.0,lbs,9,,,
2025-05-22,Hammer Strength Leg Press,Legs,90.0,lbs,10,,,
2025-05-22,Hammer Strength Leg Press,Legs,90.0,lbs,10,,,
2025-05-22,Matrix Seated Leg Curl,Legs,105.0,lbs,10,,,
2025-05-22,Matrix Seated Leg Curl,Legs,105.0,lbs,10,,,
2025-05-23,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-05-23,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-05-23,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-05-23,Nautilus Plate Loaded Decline Press,Chest,60.0,lbs,10,,,
2025-05-23,Nautilus Plate Loaded Decline Press,Chest,60.0,lbs,10,,,
2025-05-23,Nautilus Plate Loaded Decline Press,Chest,60.0,lbs,10,,,
2025-05-23,Nautilus Fly,Chest,27.0,lbs,12,,,
2025-05-23,Nautilus Fly,Chest,30.0,lbs,9,,,
2025-05-23,Nautilus Fly,Chest,30.0,lbs,7,,,
2025-05-23,Nautilus Cable Rear Delt Fly,Shoulders,13.0,lbs,12,,,
2025-05-23,Nautilus Cable Rear Delt Fly,Shoulders,17.0,lbs,12,,,
2025-05-23,Nautilus Cable Rear Delt Fly,Shoulders,17.0,lbs,12,,,
2025-05-23,Nautilus Plate Loaded Shoulder Press,Shoulders,55.0,lbs,10,,,
2025-05-23,Nautilus Plate Loaded Shoulder Press,Shoulders,55.0,lbs,10,,,
2025-05-23,Nautilus Plate Loaded Shoulder Press,Shoulders,55.0,lbs,10,,,
2025-05-23,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-23,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-23,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,9,,,
2025-05-23,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,10,,,
2025-05-23,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,10,,,
2025-05-23,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-24,Matrix Seated Leg Curl,Legs,107.5,lbs,7,,,
2025-05-24,Matrix Seated Leg Curl,Legs,105.0,lbs,9,,,
2025-05-24,Matrix Seated Leg Curl,Legs,105.0,lbs,9,,,
2025-05-24,Hack Squat Low Foot,Legs,120.0,lbs,8,,,
2025-05-24,Hack Squat Low Foot,Legs,120.0,lbs,8,,,
2025-05-24,Hack Squat Low Foot,Legs,120.0,lbs,8,,,
2025-05-24,Barbell RDL,Legs,95.0,lbs,8,,,
2025-05-24,Barbell RDL,Legs,95.0,lbs,9,,,
2025-05-24,Barbell RDL,Legs,95.0,lbs,9,,,
2025-05-24,Hammer Strength Calf Raise,Legs,200.0,lbs,10,,,
2025-05-24,Hammer Strength Calf Raise,Legs,210.0,lbs,8,,,
2025-05-24,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-05-24,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-05-24,Hammer Strength Leg Extension,Legs,120.0,lbs,12,,,
2025-05-24,Hammer Strength Leg Extension,Legs,120.0,lbs,12,,,
2025-05-24,Hammer Strength Leg Extension,Legs,120.0,lbs,11,,,
2025-05-24,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-05-24,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-05-24,Nautilus Cable Crunch,Abs,66.0,lbs,11,,,
2025-05-24,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-24,Nautilus Ab Crunch Machine,Abs,50.0,lbs,12,,,
2025-05-24,Nautilus Ab Crunch Machine,Abs,50.0,lbs,12,,,
2025-05-25,Pullup,Back,,,9,,,
2025-05-25,Pullup,Back,,,8,,,
2025-05-25,Pullup,Back,,,8,,,
2025-05-25,Nautilus Chest Supported Plate Loaded Row,Back,25.0,lbs,12,,,
2025-05-25,Nautilus Chest Supported Plate Loaded Row,Back,45.0,lbs,10,,,
2025-05-25,Nautilus Chest Supported Plate Loaded Row,Back,45.0,lbs,10,,,
2025-05-25,Nautilus Cable Rear Delt Fly,Shoulders,17.0,lbs,10,,,
2025-05-25,Nautilus Cable Rear Delt Fly,Shoulders,17.0,lbs,12,,,
2025-05-25,Nautilus Cable Rear Delt Fly,Shoulders,17.0,lbs,12,,,
2025-05-25,Hammer Strength Lat Pulldown,Back,90.0,lbs,12,,,
2025-05-25,Hammer Strength Lat Pulldown,Back,100.0,lbs,10,,,
2025-05-25,Hammer Strength Lat Pulldown,Back,100.0,lbs,10,,,
2025-05-25,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,10,,,
2025-05-25,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-05-25,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-25,Hammer Strength Plate Loaded Preacher,Biceps,65.0,lbs,9,,,
2025-05-25,Hammer Strength Plate Loaded Preacher,Biceps,65.0,lbs,7,,,
2025-05-25,Hammer Strength Plate Loaded Preacher,Biceps,65.0,lbs,7,,,
2025-05-25,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,9,,,
2025-05-25,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,10,,,
2025-05-26,Bench Press,Chest,135.0,lbs,9,,,
2025-05-26,Bench Press,Chest,135.0,lbs,10,,,
2025-05-26,Bench Press,Chest,135.0,lbs,10,,,
2025-05-26,Nautilus Plate Loaded Incline Press,Chest,25.0,lbs,12,,,
2025-05-26,Nautilus Plate Loaded Incline Press,Chest,35.0,lbs,12,,,
2025-05-26,Nautilus Plate Loaded Incline Press,Chest,45.0,lbs,12,,,
2025-05-26,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-05-26,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-26,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-05-26,Nautilus Straight Bar Pushdown,Triceps,38.5,lbs,10,,,
2025-05-26,Nautilus Straight Bar Pushdown,Triceps,44.0,lbs,12,,,
2025-05-26,Nautilus Straight Bar Pushdown,Triceps,44.0,lbs,12,,,
2025-05-26,Hoist Fly,Chest,105.0,lbs,12,,,
2025-05-26,Hoist Fly,Chest,125.0,lbs,9,,,
2025-05-27,Neutral Grip Pullup,Back,,,9,,,
2025-05-27,Neutral Grip Pullup,Back,,,8,,,
2025-05-27,Neutral Grip Pullup,Back,,,7,,,
2025-05-27,Nautilus Seated Cable Row,Back,110.0,lbs,10,,,
2025-05-27,Nautilus Seated Cable Row,Back,110.0,lbs,10,,,
2025-05-27,Nautilus Seated Cable Row,Back,110.0,lbs,10,,,
2025-05-27,Reverse Pec Deck,Shoulders,85.0,lbs,10,,,
2025-05-27,Reverse Pec Deck,Shoulders,85.0,lbs,10,,,
2025-05-27,Reverse Pec Deck,Shoulders,85.0,lbs,10,,,
2025-05-27,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-05-27,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-27,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-27,Hammer Strength Plate Loaded Preacher,Biceps,65.0,lbs,9,,,
2025-05-27,Hammer Strength Plate Loaded Preacher,Biceps,65.0,lbs,8,,,
2025-05-27,Hammer Strength Plate Loaded Preacher,Biceps,65.0,lbs,8,,,
2025-05-27,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,12,,,
2025-05-27,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,12,,,
2025-05-27,Hammer Strength Plate Loaded Shrug,Shoulders,140.0,lbs,12,,,
2025-05-28,Matrix Hip Abductor,Legs,90.0,lbs,12,,,
2025-05-28,Matrix Hip Abductor,Legs,110.0,lbs,10,,,
2025-05-28,Matrix Hip Abductor,Legs,110.0,lbs,10,,,
2025-05-28,Matrix Leg Press,Legs,90.0,lbs,10,,,
2025-05-28,Matrix Leg Press,Legs,115.0,lbs,9,,,
2025-05-28,Matrix Leg Press,Legs,115.0,lbs,9,,,
2025-05-28,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-28,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-28,Nautilus Cable Crunch,Abs,66.0,lbs,10,,,
2025-05-28,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-05-28,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-05-28,Matrix Abdominal Crunch,Abs,90.0,lbs,12,,,
2025-05-29,Hammer Strength Hip Abduction,Legs,190.0,lbs,9,,,
2025-05-29,Hammer Strength Hip Abduction,Legs,190.0,lbs,10,,,
2025-05-29,Hammer Strength Hip Abduction,Legs,190.0,lbs,10,,,
2025-05-29,Hack Squat Low Foot,Legs,120.0,lbs,8,,,
2025-05-29,Hack Squat Low Foot,Legs,120.0,lbs,8,,,
2025-05-29,Barbell RDL,Legs,95.0,lbs,10,,,
2025-05-29,Barbell RDL,Legs,95.0,lbs,10,,,
2025-05-29,Barbell RDL,Legs,95.0,lbs,10,,,
2025-05-29,Matrix Seated Leg Curl,Legs,105.0,lbs,10,,,
2025-05-29,Matrix Seated Leg Curl,Legs,105.0,lbs,9,,,
2025-05-29,Matrix Seated Leg Curl,Legs,105.0,lbs,9,,,
2025-05-29,Hammer Strength Leg Extension,Legs,120.0,lbs,11,,,
2025-05-29,Hammer Strength Leg Extension,Legs,120.0,lbs,10,,,
2025-05-29,Hammer Strength Calf Raise,Legs,200.0,lbs,10,,,
2025-05-29,Hammer Strength Calf Raise,Legs,200.0,lbs,10,,,
2025-05-30,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-05-30,Incline Dumbbell Press,Chest,60.0,lbs,5,,,
2025-05-30,Incline Dumbbell Press,Chest,60.0,lbs,5,,,
2025-05-30,Incline Dumbbell Press,Chest,60.0,lbs,5,,,
2025-05-30,Nautilus Fly,Chest,27.0,lbs,13,,,
2025-05-30,Nautilus Fly,Chest,27.0,lbs,12,,,
2025-05-30,Nautilus Fly,Chest,27.0,lbs,12,,,
2025-05-30,Nautilus Plate Loaded Shoulder Press,Shoulders,60.0,lbs,8,,,
2025-05-30,Nautilus Plate Loaded Shoulder Press,Shoulders,60.0,lbs,8,,,
2025-05-30,Nautilus Plate Loaded Shoulder Press,Shoulders,60.0,lbs,8,,,
2025-05-30,Nautilus Plate Loaded Chest Press,Chest,70.0,lbs,8,,,
2025-05-30,Nautilus Plate Loaded Chest Press,Chest,70.0,lbs,7,,,
2025-05-30,Nautilus Behind Head Extension,Triceps,38.5,lbs,10,,,
2025-05-31,Neutral Grip Pullup,Back,,,8,,,
2025-05-31,Neutral Grip Pullup,Back,,,9,,,
2025-05-31,Neutral Grip Pullup,Back,,,9,,,
2025-05-31,Nautilus Close Grip Seated Cable Row,Back,110.0,lbs,8,,,
2025-05-31,Nautilus Close Grip Seated Cable Row,Back,110.0,lbs,8,,,
2025-05-31,Nautilus Close Grip Seated Cable Row,Back,110.0,lbs,8,,,
2025-05-31,Hammer Strength Iso-Lateral High Row,Back,90.0,lbs,8,,,
2025-05-31,Hammer Strength Iso-Lateral High Row,Back,95.0,lbs,8,,,
2025-05-31,Hammer Strength Iso-Lateral High Row,Back,95.0,lbs,8,,,
2025-05-31,Nautilus Cable Lat Pulldown,Back,121.0,lbs,10,,,
2025-05-31,Nautilus Cable Lat Pulldown,Back,143.0,lbs,8,,,
2025-05-31,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-05-31,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-06-01,Hammer Strength Hip Abduction,Legs,190.0,lbs,10,,,
2025-06-01,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-06-01,Hammer Strength Hip Abduction,Legs,195.0,lbs,8,,,
2025-06-01,Matrix Seated Leg Curl,Legs,105.0,lbs,10,,,
2025-06-01,Matrix Seated Leg Curl,Legs,105.0,lbs,10,,,
2025-06-01,Matrix Leg Press,Legs,90.0,lbs,8,,,
2025-06-01,Matrix Leg Press,Legs,115.0,lbs,8,,,
2025-06-01,Matrix Leg Press,Legs,115.0,lbs,8,,,
2025-06-01,Barbell RDL,Legs,95.0,lbs,8,,,
2025-06-01,Barbell RDL,Legs,95.0,lbs,8,,,
2025-06-01,Barbell RDL,Legs,95.0,lbs,8,,,
2025-06-02,Incline Bench Press,Chest,135.0,lbs,7,,,
2025-06-02,Incline Bench Press,Chest,135.0,lbs,6,,,
2025-06-02,Nautilus Fly,Chest,27.0,lbs,12,,,
2025-06-02,Nautilus Fly,Chest,27.0,lbs,13,,,
2025-06-02,Nautilus Fly,Chest,27.0,lbs,11,,,
2025-06-02,Nautilus Plate Loaded Chest Press,Chest,70.0,lbs,8,,,
2025-06-02,Nautilus Plate Loaded Chest Press,Chest,70.0,lbs,8,,,
2025-06-02,Nautilus Plate Loaded Shoulder Press,Shoulders,60.0,lbs,10,,,
2025-06-02,Nautilus Plate Loaded Shoulder Press,Shoulders,60.0,lbs,10,,,
2025-06-02,Nautilus Plate Loaded Shoulder Press,Shoulders,60.0,lbs,10,,,
2025-06-02,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-06-02,Nautilus Single Arm Extension,Triceps,27.5,lbs,7,,,
2025-06-03,Pullup,Back,,,8,,,
2025-06-03,Pullup,Back,,,8,,,
2025-06-03,Pullup,Back,,,7,,,
2025-06-03,Hammer Strength Lat Pulldown,Back,100.0,lbs,9,,,
2025-06-03,Hammer Strength Lat Pulldown,Back,100.0,lbs,9,,,
2025-06-03,Hammer Strength Lat Pulldown,Back,100.0,lbs,9,,,
2025-06-03,Nautilus Seated Cable Row,Back,110.0,lbs,10,,,
2025-06-03,Nautilus Seated Cable Row,Back,121.0,lbs,10,,,
2025-06-05,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-06-05,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-06-05,Hammer Strength Hip Abduction,Legs,190.0,lbs,11,,,
2025-06-05,Hammer Strength Leg Press,Legs,90.0,lbs,7,,,
2025-06-05,Hammer Strength Leg Press,Legs,90.0,lbs,7,,,
2025-06-05,Hack Squat Low Foot,Legs,120.0,lbs,8,,,
2025-06-05,Hack Squat Low Foot,Legs,130.0,lbs,6,,,
2025-06-05,Hack Squat Low Foot,Legs,130.0,lbs,6,,,
2025-06-05,Barbell RDL,Legs,95.0,lbs,10,,,
2025-06-05,Barbell RDL,Legs,95.0,lbs,8,,,
2025-06-05,Barbell RDL,Legs,95.0,lbs,8,,,
2025-06-06,Incline Dumbbell Press,Chest,60.0,lbs,6,,,
2025-06-06,Incline Dumbbell Press,Chest,60.0,lbs,6,,,
2025-06-06,Incline Dumbbell Press,Chest,60.0,lbs,6,,,
2025-06-06,Nautilus Plate Loaded Decline Press,Chest,70.0,lbs,7,,,
2025-06-06,Nautilus Plate Loaded Decline Press,Chest,70.0,lbs,7,,,
2025-06-06,Nautilus Plate Loaded Decline Press,Chest,70.0,lbs,7,,,
2025-06-06,Nautilus High Fly,Chest,23.0,lbs,15,,,
2025-06-06,Nautilus High Fly,Chest,27.0,lbs,11,,,
2025-06-06,Nautilus High Fly,Chest,27.0,lbs,12,,,
2025-06-06,Nautilus Plate Loaded Shoulder Press,Shoulders,65.0,lbs,8,,,
2025-06-06,Nautilus Plate Loaded Shoulder Press,Shoulders,65.0,lbs,7,,,
2025-06-06,Nautilus Plate Loaded Shoulder Press,Shoulders,65.0,lbs,7,,,
2025-06-06,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,8,,,
2025-06-06,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,9,,,
2025-06-06,Nautilus Straight Bar Pushdown,Triceps,44.0,lbs,8,,,
2025-06-09,Neutral Grip Pullup,Back,,,8,,,
2025-06-09,Neutral Grip Pullup,Back,,,8,,,
2025-06-09,Barbell Row,Back,95.0,lbs,10,,,
2025-06-09,Barbell Row,Back,115.0,lbs,8,,,
2025-06-09,Barbell Row,Back,115.0,lbs,9,,,
2025-06-09,Nautilus Close Grip Seated Cable Row,Back,121.0,lbs,10,,,
2025-06-09,Nautilus Close Grip Seated Cable Row,Back,121.0,lbs,10,,,
